"listeners_cum","artist_count","released_weekday","years_since_release","released_month","in_spotify_playlists_log","in_spotify_charts","in_apple_playlists","in_apple_charts","in_deezer_playlists","in_deezer_charts","in_shazam_charts","bpm_log","key","mode","danceability_.","valence_.","energy_._boxcox","acousticness_.","liveness_.","speechiness_.","streams"
7283323.16666667,7,"Freitag",1,"January",6.94119005506837,1,19,5,12,1e-04,1e-04,5.15905529921453,"F","Minor",67,74,432.346035225553,44,7,30,2.96105804951781
15022131.6666667,3,"Donnerstag",28,"December",9.84017494632436,1e-04,128,17,1663,1e-04,1e-04,4.52178857704904,"G","Major",77,76,512.581811168387,3,38,4,3.00456788723823
42361133,2,"Freitag",24,"January",9.85571437106444,1e-04,78,15,1674,1e-04,3,4.89783979995091,"G#","Major",93,61,423.714713174103,9,17,8,3.01211148488413
4072000,2,"Freitag",2,"November",8.1721644521119,2,57,13,50,1,7,5.14749447681345,"B","Minor",31,4,531.020793741754,1,28,17,2.9626092529434
22441048,1,"Freitag",2,"December",7.30787278076371,1e-04,44,63,91,1e-04,24,4.38202663467388,"A","Major",76,92,324.792325459155,6,8,13,2.95814624804201
50179219,1,"Donnerstag",6,"March",10.4104858614677,1,284,114,1481,1e-04,5,5.01063529409626,"C#","Minor",91,42,309.172001029927,1e-04,9,12,3.06248709309463
35372716.5,2,"Sonntag",24,"November",9.74771055096429,1e-04,83,63,4180,1e-04,1e-04,4.38202663467388,"F#","Minor",78,53,423.714713174103,4,45,21,3.02716817801338
40.5,2,"Donnerstag",3,"January",8.84721610435754,1e-04,65,45,398,1e-04,1,5.11198778835654,"A#","Minor",81,83,432.346035225553,14,29,34,3.03924853500768
14449960,1,"Mittwoch",6,"October",7.91644286012226,1e-04,5,1,62,1e-04,1e-04,4.78749174278205,"G#","Major",67,8,263.878225553917,27,8,4,2.99713314494382
83335265,1,"Samstag",3,"February",8.34616759436413,11,21,20,40,1e-04,1e-04,4.52178857704904,"Keine Angabe","Major",86,89,467.444905978621,17,11,6,3.01283686286054
20950910,1,"Freitag",1,"January",7.61381868480863,1e-04,47,3,42,12,6,4.44265125649032,"G#","Minor",74,61,249.318221765503,30,26,9,2.96378930796787
7082261.5,2,"Samstag",1,"January",5.8636311755981,1e-04,10,1e-04,39,1e-04,1e-04,5.03695260241363,"D","Minor",79,86,249.318221765503,66,9,7,2.93275674925602
23766547.5,2,"Freitag",2,"October",7.32448997934853,1e-04,42,7,15,1e-04,4,4.52178857704904,"D","Minor",73,37,423.714713174103,28,14,6,2.95290384335997
40734429,2,"Freitag",1,"February",6.74170069465205,1e-04,25,1e-04,14,1e-04,1e-04,4.9416424226093,"B","Major",89,75,389.774679049235,6,13,5,2.88956570944169
49705972,1,"Freitag",1,"February",6.8134445995109,1e-04,20,3,24,1e-04,1e-04,4.48863636973214,"C#","Major",65,60,309.172001029927,11,10,40,2.8759547511941
6175385,1,"Freitag",1,"January",6.39859493453521,1e-04,28,73,64,1e-04,1e-04,4.90527477843843,"F","Minor",89,89,531.020793741754,16,8,5,2.93668473396192
5668101,1,"Freitag",2,"November",7.49554194388426,1e-04,43,36,46,13,4,4.9416424226093,"G#","Minor",51,66,256.563882754578,60,11,18,2.94527123796486
5576641,1,"Freitag",8,"July",7.56527528189893,1e-04,3,1e-04,28,1e-04,1,4.40671924726425,"D#","Major",47,44,441.035092945455,8,9,3,2.98209972403608
74886858,1,"Mittwoch",9,"January",10.4052320675659,1e-04,363,129,3895,1e-04,28,4.36944785246702,"D","Major",78,58,200.579451308314,47,18,3,3.07026859665155
29200222,1,"Freitag",4,"October",8.7533714210009,1e-04,47,116,266,1e-04,1e-04,4.47733681447821,"F","Major",31,31,332.697998527472,47,21,12,3.0032237708219
8646812,1,"Freitag",2,"December",6.23244801655052,9,8,106,6,1e-04,8,4.93447393313069,"F","Major",44,18,155.498488075214,70,12,4,2.9743233836797
6216783,2,"Freitag",1,"January",6.87832646829133,2,35,104,93,1,1e-04,4.82028156560504,"Keine Angabe","Minor",73,68,503.443991379318,55,90,7,2.96996665663986
29200222,1,"Freitag",4,"October",7.85476918349913,1e-04,8,67,66,1e-04,1e-04,4.38202663467388,"G#","Minor",39,45,271.260611193508,73,9,21,2.95136556741751
40734429,2,"Freitag",1,"February",6.96979066990159,1e-04,42,1,26,1e-04,1e-04,4.78749174278205,"C#","Minor",84,54,242.14189990379,47,12,40,2.90220593198884
29200222,1,"Freitag",4,"October",8.19367666595524,1e-04,21,86,138,1e-04,2,4.38202663467388,"E","Minor",56,19,207.324786149175,92,11,3,2.96838905889364
42361133,2,"Freitag",1,"February",6.94697599213542,1e-04,8,1e-04,29,1e-04,1e-04,4.76217393479776,"C#","Major",92,62,531.020793741754,11,24,24,2.88962870852531
41455752.5,2,"Mittwoch",4,"June",9.61647192462751,2,453,50,1785,1,8,4.76217393479776,"A","Minor",76,77,249.318221765503,4,8,3,3.07424133852872
30976,2,"Donnerstag",4,"May",8.45701846838017,1e-04,13,7,55,1e-04,1,4.9416424226093,"F","Minor",62,46,415.141515605453,10,67,11,2.99322201576267
55713835,1,"Freitag",4,"December",9.50703173858555,1,246,71,519,2,5,4.59511985013459,"G#","Major",68,57,449.781505219462,2,10,5,3.04867320384401
66353440.5,2,"Samstag",3,"February",8.49494758246892,20,52,42,100,1e-04,1e-04,4.53259949315326,"C#","Major",74,59,540.321318412485,3,8,5,3.01787467976223
28753448,1,"Dienstag",32,"September",9.16051967699223,1e-04,45,27,1197,1e-04,43,4.66343909411207,"G#","Major",44,8,58.9618127333277,74,11,3,2.98190459687766
44599254,2,"Freitag",1,"March",8.16080392095467,1e-04,69,2,51,11,1e-04,4.82028156560504,"G","Major",81,68,332.697998527472,17,10,22,2.97134090106853
56581578.5,2,"Freitag",1,"March",8.71784570489492,4,185,40,492,9,35,4.55387689160054,"G#","Major",76,96,389.774679049235,18,33,4,3.0177262360849
15069516,1,"Freitag",1,"January",8.59692815943509,32,46,16,53,1,2,4.56434819146784,"A#","Minor",87,82,256.563882754578,10,5,8,3.01265018974001
21600638,1,"Donnerstag",2,"November",8.44955654270043,2,123,113,180,1,4,4.52178857704904,"E","Minor",81,40,415.141515605453,15,9,8,3.00163876625193
24156727,1,"Donnerstag",1,"March",7.52617891334615,3,29,40,31,1,1,4.82028156560504,"G","Major",95,36,149.374809080689,35,10,28,2.95757844986079
9794732,1,"Donnerstag",1,"March",5.29831736654804,2,12,4,1e-04,1e-04,1e-04,4.27666611901606,"F#","Major",64,76,193.908654367517,70,12,4,2.95110756024527
29200222,1,"Freitag",1,"February",7.54327334670545,1e-04,26,1,58,1e-04,1e-04,4.26267987704132,"Keine Angabe","Minor",28,26,58.9618127333277,19,30,3,2.92417288198915
7702662,2,"Dienstag",1,"February",6.81454289725996,2,45,1e-04,99,1,1,4.90527477843843,"A","Minor",78,55,286.227041873622,4,10,8,2.95250356144247
9862286,1,"Dienstag",19,"May",7.99091546309133,2,18,82,1e-04,1e-04,5,4.55387689160054,"A#","Major",81,56,389.774679049235,4,5,24,2.99986242731521
22561250.5,2,"Donnerstag",1,"March",6.13339804299665,1e-04,7,11,13,1e-04,1e-04,4.26267987704132,"C#","Minor",59,70,423.714713174103,56,11,40,2.91046531781401
22441048,1,"Freitag",2,"April",7.95296679092313,2,29,2,35,1,1e-04,5.19295685089021,"A#","Minor",80,71,373.161576722668,6,10,37,2.98527470614066
39056503,1,"Freitag",1,"February",7.98582466641892,1e-04,42,1e-04,24,1e-04,1e-04,5.01063529409626,"E","Minor",65,11,293.809893426738,1e-04,12,9,2.94866677050492
15371960,1,"Freitag",1,"February",6.54391184556479,11,16,41,13,1,1,5.24174701505964,"G#","Major",55,86,193.908654367517,40,7,4,2.97134324973357
3440581,1,"Dienstag",1,"February",5.79301360838414,1e-04,10,21,7,1e-04,9,4.44265125649032,"Keine Angabe","Major",72,55,340.666666666667,49,7,4,2.94574748300798
18470817,1,"Freitag",1,"February",6.76388490856244,16,27,84,32,7,11,4.9416424226093,"G","Major",59,73,200.579451308314,44,34,3,2.97466553666091
5057701.5,2,"Dienstag",10,"July",7.34601020991329,1e-04,1e-04,1e-04,14,1e-04,1e-04,4.39444915467244,"Keine Angabe","Major",77,68,389.774679049235,6,17,20,2.91818676481481
47595663,2,"Freitag",1,"February",7.45529848568329,1e-04,26,1,19,1e-04,1e-04,4.64439089914137,"D","Minor",80,24,348.697835759604,2,9,4,2.93638142588012
23659368,1,"Freitag",2,"September",7.60339933974067,1e-04,16,5,43,1e-04,7,4.85981240436167,"B","Major",42,33,193.908654367517,62,8,6,2.97870405001005
83335265,1,"Samstag",3,"February",7.08002649992259,1e-04,13,1,15,1e-04,1,4.54329478227,"C#","Minor",76,81,476.361168533288,20,25,4,2.97351265360324
47227477,1,"Freitag",48,"October",10.5994308203981,3,321,162,5691,8,17,4.26267987704132,"Keine Angabe","Minor",41,23,167.988141875647,27,30,5,3.06853484183775
35946623,1,"Freitag",5,"March",8.20494516501921,1e-04,11,10,267,1e-04,7,4.98360662170834,"A","Minor",59,23,207.324786149175,66,15,6,3.04004867927162
66869858,1,"Freitag",3,"March",9.19349935478016,1e-04,233,82,531,1,1,4.63472898822964,"F#","Minor",69,90,549.675449152616,5,29,8,3.02025956615293
34956247,1,"Dienstag",10,"January",10.8373627671673,34,315,160,6284,1,46,4.82028156560504,"D","Major",53,66,458.584898382381,1e-04,16,5,3.06346760583666
57679764,1,"Freitag",2,"May",8.08856180527623,1e-04,10,1e-04,70,1e-04,1e-04,5.0998664278242,"A#","Minor",70,71,293.809893426738,24,7,13,3.01143081173871
26521739,1,"Freitag",2,"September",7.29505641646263,1e-04,2,1e-04,12,1e-04,10,4.92725368515721,"D","Major",69,35,286.227041873622,12,10,9,2.96478956275959
9222944,1,"Donnerstag",3,"October",7.70796153183549,1e-04,36,2,11,1e-04,14,4.83628190695148,"A","Minor",67,37,207.324786149175,13,10,39,2.97771627097556
51832347.5,2,"Mittwoch",6,"February",10.0594223541569,21,336,188,2692,3,30,4.63472898822964,"B","Minor",61,47,348.697835759604,3,17,4,3.06868419424372
39496723,2,"Dienstag",7,"May",10.2411019937361,1e-04,315,159,2179,1e-04,44,4.55387689160054,"G#","Major",75,64,249.318221765503,41,11,3,3.07617780576493
3602504,1,"Dienstag",1,"February",5.66988092298052,1e-04,9,66,10,1e-04,1e-04,5.29831736654804,"B","Minor",39,28,449.781505219462,4,6,29,2.92980991098395
11400306,2,"Samstag",12,"January",10.6642466515061,1e-04,217,136,6508,1,2,4.85981240436167,"Keine Angabe","Major",86,75,249.318221765503,54,10,4,3.04926076383115
4117540,2,"Freitag",4,"June",7.86518795418747,1e-04,15,48,50,1e-04,3,4.58496747867057,"F#","Minor",68,33,187.313237696657,38,36,14,2.95922550195274
39056503,1,"Freitag",1,"April",9.07532216029809,1e-04,163,32,137,15,12,4.67282883446191,"G#","Major",91,32,278.710418212454,3,11,10,3.01351026175396
13128082,1,"Mittwoch",1,"March",7.00760061395185,1e-04,32,1e-04,19,1e-04,1e-04,5.15905529921453,"Keine Angabe","Major",58,56,503.443991379318,5,7,4,2.96004811321284
17731695,1,"Donnerstag",1,"February",7.82364593083495,21,68,24,43,1,1e-04,4.52178857704904,"G#","Major",45,27,364.945757143636,32,13,14,2.98865782823978
66353440.5,2,"Freitag",1,"March",7.89989532313973,1,55,3,32,1e-04,1e-04,4.49980967033027,"G","Major",81,59,503.443991379318,9,11,5,2.97923283163271
44635206,1,"Donnerstag",1,"March",7.64587582518481,1e-04,75,11,44,1e-04,14,4.99043258677874,"F","Major",60,58,381.438031027565,2,58,4,2.96306683766506
16414338,1,"Freitag",1,"April",7.07749805356923,1e-04,21,1e-04,31,1e-04,1e-04,4.96284463025991,"C#","Major",68,41,271.260611193508,16,10,12,2.94799508449416
13593329,1,"Sonntag",8,"January",9.39141114686849,1e-04,79,80,250,3,10,4.61512051684126,"D#","Minor",76,63,398.171089263681,3,10,3,3.02744563704637
9099068,1,"Dienstag",1,"April",6.62406522779989,8,28,124,13,1e-04,1,4.77068462446567,"C#","Minor",70,54,398.171089263681,1e-04,33,4,2.97237905858346
17774386.3333333,3,"Freitag",1,"March",8.00469951054955,1e-04,49,17,30,1e-04,1e-04,4.58496747867057,"G","Minor",83,63,423.714713174103,14,16,6,2.96656102209785
13128082,1,"Mittwoch",1,"April",5.41610040220442,1e-04,11,1e-04,7,1e-04,1e-04,4.92725368515721,"C#","Minor",72,22,207.324786149175,24,9,6,2.90747423206007
30332019,1,"Donnerstag",8,"January",9.13162178726478,1e-04,155,5,577,1e-04,6,4.7361984483945,"F","Minor",59,30,324.792325459155,1,8,4,3.0122824370182
25934814,2,"Donnerstag",1,"April",6.82219739062049,1e-04,24,1e-04,52,1e-04,1e-04,5.19295685089021,"G","Minor",63,45,340.666666666667,34,9,8,2.89808240166232
32145039,1,"Donnerstag",2,"September",7.58018941794454,9,52,25,32,1e-04,10,4.97673374242057,"B","Major",56,41,286.227041873622,1,13,3,2.98713757368232
2243428,3,"Sonntag",1,"January",6.29156913955832,4,26,3,39,1e-04,1e-04,4.74493212836325,"G#","Minor",78,63,340.666666666667,1,7,4,2.94710605967316
26285807.3333333,3,"Donnerstag",1,"March",6.75576892198425,1e-04,14,1e-04,11,1e-04,1e-04,4.40671924726425,"A#","Major",79,48,512.581811168387,13,21,23,2.94444784968134
29946594,1,"Freitag",1,"April",7.01750614294126,1e-04,31,9,15,1e-04,1,5.11198778835654,"D","Major",70,22,316.950153486871,2,10,34,2.91443135938623
8974277.33333333,3,"Mittwoch",1,"March",5.60947179518496,2,12,2,4,1e-04,1e-04,4.52178857704904,"Keine Angabe","Major",86,91,467.444905978621,29,60,16,2.92259269769418
38817037,1,"Freitag",1,"April",6.53087762772588,2,11,6,12,1e-04,15,4.68213122712422,"F#","Major",71,55,193.908654367517,74,11,6,2.93394204086359
10694342,1,"Freitag",1,"March",5.42053499927229,1e-04,5,1e-04,4,1e-04,1,4.43081679884331,"E","Minor",71,63,200.579451308314,45,11,3,2.92613082455659
49371616,1,"Freitag",1,"March",7.1420365747068,1e-04,20,4,52,1e-04,1,4.55387689160054,"D#","Minor",69,90,578.056448859614,6,35,4,2.93799969751779
1522290.75,4,"Donnerstag",1,"March",6.76849321164863,1e-04,32,1e-04,49,1e-04,1e-04,4.90527477843843,"D#","Minor",93,77,200.579451308314,25,13,27,2.94378853810049
55713835,1,"Freitag",4,"December",8.9300972286214,1e-04,124,24,254,1e-04,8,4.70048036579242,"E","Major",57,6,92.8640769420527,84,9,3,3.03236252999395
63335301,2,"Sonntag",27,"November",7.22256601882217,1e-04,46,8,60,1e-04,1e-04,4.47733681447821,"G","Major",89,59,340.666666666667,5,19,7,2.91710640491123
6056452,1,"Mittwoch",1,"March",5.75257263882563,2,27,2,31,1e-04,1e-04,4.77912349311153,"C#","Minor",87,28,235.035593728849,12,10,10,2.93126723509535
8517642,1,"Freitag",1,"March",6.47850964220857,1e-04,6,188,20,1e-04,1e-04,4.78749174278205,"C#","Major",58,71,476.361168533288,15,7,41,2.95351371377794
44635206,1,"Freitag",7,"September",9.42399908407918,1e-04,229,57,1370,2,71,4.80402104473326,"D","Major",86,97,476.361168533288,36,9,6,3.05693941176154
12384167,2,"Freitag",1,"March",6.4377516497364,1e-04,10,2,13,1e-04,1,4.58496747867057,"F","Major",78,83,432.346035225553,41,27,8,2.94979183510654
55713835,1,"Freitag",4,"December",9.03943341999748,1,85,24,200,1e-04,2,4.9416424226093,"E","Minor",45,25,512.581811168387,21,13,6,3.0208566896255
20634012.3333333,3,"Dienstag",10,"January",10.8761208099483,1e-04,203,1,8215,1e-04,1e-04,4.75359019110636,"F#","Minor",79,87,485.333333333333,4,10,4,3.02794723247515
71040155,1,"Freitag",2,"June",8.14206328310415,1e-04,32,6,46,1e-04,1,4.82028156560504,"D#","Major",86,62,228,51,35,21,2.99720816732704
1379073.33333333,6,"Freitag",1,"February",6.82219739062049,1e-04,34,39,30,1e-04,1e-04,4.65396035015752,"A","Minor",91,73,406.626839296785,13,9,15,2.92370106634298
3013781,1,"Dienstag",1,"April",5.19849703126583,1e-04,16,14,7,1e-04,1e-04,4.77068462446567,"G#","Major",68,24,293.809893426738,44,6,3,2.87935634966865
74886858,1,"Freitag",9,"June",9.84044125081849,3,228,105,2453,1e-04,84,4.68213122712422,"E","Major",61,20,155.498488075214,61,10,5,3.06936616851087
73566642,1,"Montag",8,"November",10.0314409168466,5,289,87,2430,1e-04,36,4.60517018598809,"E","Major",61,53,155.498488075214,84,28,44,3.06694729613366
50179219,1,"Freitag",1,"May",8.62011072542292,1e-04,52,16,65,1e-04,206,4.9416424226093,"D#","Minor",81,39,356.791023137316,38,12,14,2.97161501548493
17704717,1,"Donnerstag",1,"April",9.10731047165664,1e-04,242,49,272,21,24,4.69134788222914,"A#","Minor",84,72,423.714713174103,10,34,7,3.01554255690918
20271059.6666667,3,"Freitag",1,"May",8.439663988907,1e-04,38,13,32,1e-04,1e-04,4.61512051684126,"C#","Minor",78,40,423.714713174103,36,17,27,2.95933023945217
83335265,1,"Freitag",1,"May",7.70930833338587,1e-04,27,44,24,1e-04,5,4.35670882668959,"F","Major",56,61,568.543312163642,36,18,31,2.99323513084176
83335265,1,"Freitag",1,"May",7.01391547481053,6,7,30,13,1,1,4.53259949315326,"Keine Angabe","Minor",79,22,271.260611193508,31,12,5,2.9881611438024
50179219,1,"Freitag",1,"May",7.85360481309784,1e-04,4,5,12,1e-04,51,4.46590811865458,"G#","Major",52,32,503.443991379318,24,17,43,2.93763210290866
26869162,2,"Freitag",1,"May",8.04141290939305,1e-04,4,1e-04,22,1e-04,1e-04,5.03043792139244,"A#","Minor",55,50,458.584898382381,19,11,35,2.92649629255651
83335265,1,"Freitag",1,"May",7.07242190053737,1e-04,7,21,11,1e-04,1e-04,4.95582705760126,"Keine Angabe","Major",87,93,301.458399416165,28,17,5,2.97359277626981
50179219,1,"Freitag",1,"May",8.15651022607997,1e-04,20,10,33,1e-04,1e-04,4.56434819146784,"A#","Minor",85,41,187.313237696657,39,12,21,2.94300914282921
39268542,2,"Donnerstag",1,"May",7.98684490116138,1e-04,42,28,43,1e-04,1e-04,4.8283137373023,"Keine Angabe","Major",50,39,458.584898382381,4,11,33,2.96630784166532
83335265,1,"Freitag",1,"May",7.27447955877387,1e-04,9,11,22,1,1e-04,4.44265125649032,"A#","Major",71,43,348.697835759604,23,9,5,2.9723588403387
39360679.5,2,"Freitag",1,"May",8.01565761455734,1e-04,22,1e-04,23,1e-04,1e-04,4.9416424226093,"C#","Minor",92,78,286.227041873622,46,14,9,2.92474394584969
48968661,2,"Freitag",1,"May",7.49331724886215,8,8,25,18,1,1e-04,5.27811465923052,"B","Minor",66,58,467.444905978621,23,22,20,2.99516106181086
50179219,1,"Freitag",1,"May",7.91169052070834,1e-04,3,7,13,1e-04,1,4.89783979995091,"G","Major",78,51,187.313237696657,69,14,9,2.9260235037821
43414445.5,2,"Freitag",1,"May",7.08590146436561,1e-04,8,30,13,1,1,4.63472898822964,"C#","Minor",80,45,324.792325459155,76,10,38,2.97839864306416
83335265,1,"Freitag",1,"May",6.79346613258001,3,10,24,11,1e-04,1e-04,4.86753445045558,"C#","Major",82,50,364.945757143636,12,13,5,2.9775583337943
25462745,2,"Freitag",1,"May",7.39939808333135,1e-04,4,1,6,1e-04,1e-04,4.68213122712422,"B","Major",65,52,381.438031027565,31,8,36,2.89304061066735
22746452.3333333,3,"Freitag",1,"May",7.7367436824535,1e-04,9,1e-04,8,1e-04,1e-04,4.81218435537242,"G#","Major",61,66,398.171089263681,53,32,46,2.90536505030988
83335265,1,"Freitag",1,"May",6.93634273583405,28,5,28,9,1e-04,1e-04,5.02388052084628,"B","Major",84,74,381.438031027565,21,18,6,2.9864403137227
41667632.5,2,"Freitag",1,"May",7.42714413340862,7,10,30,13,1e-04,33,4.68213122712422,"D","Major",78,55,309.172001029927,59,7,4,2.97463192653839
50179219,1,"Freitag",1,"May",7.29979736675816,1e-04,1,1e-04,5,1e-04,1e-04,4.27666611901606,"A#","Minor",56,56,214.143844145899,76,8,36,2.88694589461797
83335265,1,"Freitag",1,"May",6.7202201551353,1e-04,4,15,10,1e-04,1e-04,4.79579054559674,"F#","Minor",86,67,348.697835759604,42,35,7,2.96847544694378
24656227.3333333,3,"Freitag",1,"May",7.74413662762799,1e-04,7,1e-04,7,1e-04,1e-04,4.92725368515721,"D#","Minor",57,71,494.361054218179,19,15,29,2.89906333007326
83335265,1,"Freitag",1,"May",6.91174730025167,1,8,12,9,1e-04,1e-04,5.23644196282995,"F","Minor",50,41,235.035593728849,69,12,6,2.96847056891689
8715680.5,2,"Montag",1,"February",7.22037383672395,1e-04,48,4,34,1,1e-04,4.70048036579242,"C#","Major",80,26,521.774185913264,23,11,21,2.97270960886213
83335265,1,"Freitag",1,"May",7.01391547481053,3,7,25,12,1e-04,1e-04,4.65396035015752,"G#","Major",81,77,467.444905978621,19,47,8,2.96781435972524
83335265,1,"Freitag",1,"May",7.09754885061479,1e-04,9,7,14,1e-04,1,4.77068462446567,"G#","Major",63,60,389.774679049235,5,9,31,2.95354243328644
55346468.5,2,"Freitag",4,"May",9.16314393714521,15,162,116,355,7,1e-04,5.17048399503815,"D","Major",61,24,324.792325459155,60,24,31,3.04399577682265
39056503,1,"Freitag",1,"May",7.59689443814454,1e-04,35,1e-04,3,1e-04,1e-04,5.06259503302697,"B","Major",83,41,348.697835759604,1e-04,11,8,2.93542372965335
83335265,1,"Freitag",1,"May",6.7990558620588,1e-04,6,20,8,1e-04,1e-04,4.74493212836325,"C#","Minor",85,72,293.809893426738,9,49,12,2.96121130381561
23254411,1,"Freitag",7,"January",7.98888225330923,1e-04,10,2,150,1e-04,1e-04,4.70048036579242,"B","Minor",51,48,494.361054218179,1e-04,5,3,3.00486362903323
25400013.5,2,"Freitag",1,"May",7.52833176670725,1e-04,1,1e-04,3,1e-04,1e-04,5.15905529921453,"A","Major",73,26,263.878225553917,30,34,32,2.88411534043362
4038799,2,"Freitag",1,"April",6.68710860786651,1e-04,16,81,23,1e-04,1e-04,4.86753445045558,"E","Major",91,91,626.402707485827,3,3,9,2.95348279038497
13661482,1,"Freitag",1,"April",7.70706265537047,8,48,40,87,1,210,4.35670882668959,"A#","Major",36,30,263.878225553917,34,14,5,2.98373325200836
50179219,1,"Freitag",1,"May",7.0057890192535,1e-04,1e-04,1e-04,1e-04,1e-04,1e-04,4.64439089914137,"G","Major",44,74,180.794072888753,88,9,9,2.86415289533486
20754947,1,"Freitag",1,"May",7.72533003791713,1e-04,93,12,173,11,3,4.79579054559674,"G","Major",64,80,549.675449152616,1e-04,12,6,2.95807050076702
870204,1,"Donnerstag",1,"March",6.31896811374643,1e-04,10,4,4,1e-04,1e-04,4.65396035015752,"D","Major",83,32,494.361054218179,14,12,4,2.87916851649375
36433268,1,"Freitag",1,"April",7.62559507213245,1e-04,52,9,46,1e-04,1,4.39444915467244,"G","Major",38,20,356.791023137316,9,9,8,2.96091883863176
50179219,1,"Freitag",1,"May",7.30854279753919,1e-04,2,1e-04,10,1e-04,1e-04,5.13579843705026,"C#","Minor",37,14,77.717005102395,80,11,4,2.86588978684854
50179219,1,"Freitag",1,"May",7.34277918933185,1e-04,1,1e-04,4,1e-04,1e-04,4.35670882668959,"G","Major",43,60,155.498488075214,76,48,38,2.85918161077445
49705972,1,"Freitag",1,"April",7.7621706071382,1e-04,28,42,23,1e-04,1e-04,4.8283137373023,"G#","Major",88,28,356.791023137316,6,13,31,2.96288390461481
50179219,1,"Freitag",1,"May",7.56475701290573,1e-04,2,1e-04,4,1e-04,1e-04,4.52178857704904,"E","Minor",66,29,348.697835759604,23,8,7,2.87903686748326
6613307,1,"Freitag",1,"April",6.56526497003536,4,16,11,18,1e-04,1e-04,4.9416424226093,"B","Minor",84,61,180.794072888753,31,9,9,2.93868072586143
27706519.5,2,"Montag",1,"April",6.8330317327862,1e-04,19,1e-04,7,1e-04,1e-04,4.56434819146784,"Keine Angabe","Major",61,32,568.543312163642,25,10,9,2.94002777935627
50179219,1,"Freitag",1,"May",7.08506429395255,1e-04,1e-04,1e-04,3,1e-04,1e-04,4.77068462446567,"F","Minor",66,83,187.313237696657,84,19,19,2.85812977319324
4022431.5,2,"Sonntag",1,"February",5.85507192220243,6,10,22,3,1e-04,1e-04,4.52178857704904,"B","Minor",71,67,309.172001029927,7,6,4,2.96863668623378
25142341.5,2,"Freitag",1,"May",7.54433210805369,1e-04,3,1e-04,2,1e-04,1e-04,4.9416424226093,"G#","Minor",49,50,149.374809080689,87,11,35,2.85206459819457
23546463.5,2,"Freitag",1,"April",7.17625453201714,2,23,16,9,1e-04,5,5.15905529921453,"C#","Major",68,45,398.171089263681,18,11,25,2.94621759939166
12841074,2,"Mittwoch",1,"January",8.41869794466714,1e-04,135,74,119,1,18,4.84418708645859,"A#","Major",77,53,458.584898382381,19,29,4,2.97157095956137
333,2,"Freitag",1,"May",7.41276401742656,1e-04,15,3,3,1e-04,1e-04,4.56434819146784,"B","Major",71,37,249.318221765503,62,11,36,2.92380354847235
48409540.5,2,"Freitag",1,"April",7.2086003379602,1e-04,26,1,17,1e-04,1e-04,5.01063529409626,"G#","Minor",82,82,356.791023137316,13,11,6,2.91709961268206
2817453,1,"Mittwoch",1,"April",6.41017488196617,1e-04,5,29,14,1e-04,1e-04,4.60517018598809,"F#","Major",87,46,309.172001029927,1,13,16,2.93041822578007
2328722,1,"Freitag",2,"December",7.09920174355309,1e-04,31,1e-04,19,1e-04,2,4.65396035015752,"C#","Minor",73,59,485.333333333333,13,9,6,2.89042246694422
9693140,1,"Montag",1,"May",6.44413125670044,1e-04,18,75,9,1e-04,1e-04,4.64439089914137,"G","Major",86,43,324.792325459155,5,13,14,2.95758400497948
2859357,1,"Mittwoch",1,"March",7.1708884785125,1e-04,23,1,15,1e-04,1e-04,5.03695260241363,"G#","Major",54,45,467.444905978621,1,17,5,2.94648108364229
1491246,1,"Dienstag",1,"February",7.19218205871325,1e-04,42,51,32,1e-04,1e-04,4.38202663467388,"B","Major",47,33,503.443991379318,18,10,5,2.8801562012308
4425838.5,2,"Sonntag",1,"April",5.83773044716594,2,4,35,11,1,1,5.01063529409626,"D#","Major",53,14,187.313237696657,64,13,3,2.96003065827557
15047316,1,"Dienstag",25,"March",9.48044384215367,9,137,5,582,1e-04,1e-04,5.04985600724954,"B","Minor",32,49,406.626839296785,1e-04,9,4,3.04328261666574
50179219,1,"Sonntag",1,"May",7.98582466641892,1e-04,29,1e-04,30,1e-04,1e-04,4.58496747867057,"G#","Minor",76,79,485.333333333333,18,6,34,2.89503503681393
7323379,1,"Donnerstag",4,"November",6.00881318544259,1,5,1e-04,5,1e-04,1e-04,4.52178857704904,"G","Major",58,27,143.333333333333,86,9,3,2.96095072249856
107146882,1,"Freitag",1,"May",7.30787278076371,1e-04,26,2,15,1e-04,2,4.969813299576,"E","Major",47,7,235.035593728849,32,7,4,2.92850290725759
6604320,1,"Freitag",6,"October",7.72488843932307,1e-04,11,6,25,1e-04,1,5.01063529409626,"E","Major",37,27,278.710418212454,8,13,3,2.94624152458041
8653469,1,"Montag",2,"August",6.68586094706836,1e-04,42,9,24,1,1,4.92725368515721,"D#","Major",70,31,193.908654367517,84,9,39,2.94627559266495
30422141,1,"Freitag",1,"June",6.7202201551353,1e-04,32,110,26,1e-04,1e-04,5.14749447681345,"C#","Major",56,68,559.082880502025,4,33,19,2.97174483998108
30422141,1,"Freitag",1,"June",6.60123011872888,1e-04,5,132,17,1e-04,3,4.34380542185368,"G#","Major",72,70,494.361054218179,2,4,17,2.976410290652
55713835,1,"Freitag",1,"May",8.40043463080604,1,80,11,66,1e-04,1,4.67282883446191,"B","Major",72,36,406.626839296785,26,11,4,2.97700019178041
